,ownerUserID,skillTagsID,expDescription,1,2,4,5,7,8,10,11,12,13,14,15,18,19,20,39,48,52
0,356.0,"5,11,15","I joined the Greek system during my sophomore year as a way to meet more people in the Penn State community.  I came away with new social skills and appreciation for philanthropy in addition to friends.  Pi Phi was the gateway to involvement in other opportunities in the community, specifically THON and our literacy campaign.  Additionally, I had the opportunity to serve on our communications committee.  ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,356.0,"7,18","THON is the largest run student philanthropy in the world, and I am lucky to have been able to experience the 46 hour dance marathon first hand.  During my freshman year I was able to spend time with THON children during the student athlete carnival and be on the floor with the dancers, both of which were an amazing experience.   Sophomore year I got involved through my sorority and spent 40 of the 46 hours in the Bryce Jordan Center, most memorably the final 4 hours.  Hearing the stories of THON families and what an impact students are able to make in their daily lives was inspiring and opened my eyes to the incredible difference philanthropic endeavors can make.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,356.0,"7,5,8,10","I have been a waitress at The Tavern, a State College staple, for three and a half years.  During my time as a waitress I\'ve learned to work under pressure and solve problems in stressful situations.  Additionally, communication is a key part of success and I\'ve had the opportunity to work and communicate with people from all walks of life, which has been a great experience ",0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2485.0,"7,11,14","While playing soccer has always been a fun way for me to spend my time, it wasn\'t something that was everyday for me after college began. Going from playing varsity soccer for four years in high school to nothing was somewhat of a shock factor. My freshmen year, I got over my shyness and asked some floor-mates to be on an IM team with me. We still play every fall, and a couple of the girls have become my best friends. Being part of a recreational team helps me better stay on schedule and helps me to be a better teammate and friend. Working together in sports or a classroom setting is essentially the same because it pushes an individual towards being part of something bigger. ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2453.0,"7,2,4,4",Test Entry,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2485.0,"7,2,5,10,18,18","I remember being shy and scared as a freshman, so when I received an email about being a \'welcome crew member\' my junior year, I jumped at the chance to take it. By being a member of the welcome crew, I helped freshmen students move into their dorms in East Halls. I gave students general tours of the Penn State campus and downtown area, and I answered questions students\' and parents\' had about Penn State. I made people feel better connected to the school and more welcome in general. This experience helped me become a leader and helped me become more aware of how I can play a major role in someone else\'s life. It was a cool experience to give back to others what Penn State has given to me. ",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,2786.0,"5,8,10,18","I voluntarily worked with local universities students in Beijing on the intercultural project named \""Deep Into China\"".  The project helped foreigners from 16 countries to know more about Chinese cultural. I worked on introducing the music culture of China particularly. The presentation, as well as the performance, have made a few foreigners  interested in learning more.",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,2786.0,"5,7,18","I volunteered as a assistant teacher in Huaxia Chinese school from August 16, 2014 to May 31, 2015. As an assistant teacher, I developed my conversation and management skills. I also improved the class quality by recording and managing class feedbacks.  I discovered a quicker way to solve problems is to listen patiently.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,2786.0,"5,8,14,15",I am the Pennsylvania Pro-Life  oratory contest champion of 2015. I am very proud of my accomplishment as a foreigner who learned English only for 4 years.  My confidence and speech skills were highly marked by the judges.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2786.0,"4,5,11,18","As a Freshman at State College, I received an internship offer from Surge Business Development. I have learned web-site development, search engine optimization, and currently I am work on \""connecting project\"" with two college fraternities to help to improve the local community.
The website for this project is as follow:
https://mutualsite.wordpress.com/",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,2485.0,"7,2,5,4,7","Finding Your Path is a discussion group I run as an extension of the Unitarian Universalist Student group that I\'m the Vice President of. We meet each Thursday and create a stress-free atmosphere of free discussion and open communication. We talk about topics ranging from aliens to family and community to heartbreak to even body image. We talk about what matters to students. Sometimes I don\'t agree with what others say or don\'t like a particular topic, but this experience has really taught me to value other opinions, learn from others and understand myself at a whole other level, something beyond myself. ",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2485.0,"2,5,11,18,18","As part of the College Democrats, I was asked to volunteer for the Tom Wolf for governor campaign and the Elizabeth Goreham for mayor campaign. In both, I was responsible for calling local voters and reminding them to vote, registering students to vote and canvassing and knocking on doors in the neighboring communities. It was a lot of hard work, and while I didn\'t initially think I\'d enjoy all of that busy work, I was extremely happy and proud of myself when they both won. It felt like I made a difference in the community and learned the value of hard work ethic and effort. ",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12,2485.0,"7,5,11,18","If you don\'t know, THON (or Penn State Dance Marathon), is the biggest student-run philanthropy in the world. Raising over 100 million for childhood cancer since its start, the cause is important to the majority of Penn State students and community members. By being part of a THON canning trip, I was able to put things in perspective. Seeing the hope and magic that kids with cancer have made me realize that everything little I think of as tragic is really nothing in the larger scheme of things. When I received my first $100 bill from canning, I remember that\'s when I realized the magic that this cause creates. It helped me realize the selflessness that some individuals live their life through, encouraging me to do the same. I realized that we\'re all in this together, through campaigns, causes or just life in general. There are always going to be people that care, and I like that idea.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13,2485.0,"4,5,8,8,11,18","Taking advantage of Parent\'s Weekend at Penn State, the marketing interns at Live It crafted a Q&A event for students and parents to ask questions about PSU. The creation of this event, from the organization of tasks to the actual event itself, taught me how to be a better team-worker, the responsibility of the individual\'s part and how to better plan an event like this in the future. I learned to always give set-up more time than you\'d expect would be needed, always have a back-up plan for your back-up plan and always make sure you run through an event entirely beforehand just to work out any kinks. In real life, I hope to work in Communications, where event planning is critical. The skills I learn through the events I\'m part of as a Live It intern will build a foundation for when I\'m in the \'real world\'. ",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,2485.0,"2,5,11,18,18","Considering there have been three fatalities resulting from collisions crossing Atherton Street since 2014, one of my classes decided to sponsor a campaign for traffic and pedestrian safety in State College. On Wednesday, October 13th, we stood at the corner of Atherton and Park, handing out flyers to pedestrians and bikers. We received 200+ responses on our survey, and we analyzed and learned why people who use that crossway frequently think these collisions occur and how we can better prevent them. Using this data to decide how to communicate our campaign, we were able to create a clear message and were published in Onward State, the CDT and State College Magazine. My participation in this event, including educating pedestrians about the fatalities and reaching out to the media and the news was great for whatever future career I choose to do. Working on real-life campaigns and making people care about a cause is fulfilling and enriching. I learned a lot about how to communicate to a public, how to keep their interest and how to educate them.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,2485.0,"4,4,14","The Live It Card is one of the best things in State College that a parent can give to their child. Ensuring its users a Live It experience, it can be used like a gift card or credit card. When I learned that India Pavilion was now a Live It retailer, I got my friend, a previous Live It intern, to scout out the food with me. Having only been to Kaarma for Indian food, I wasn\'t sure I\'d like it. Turns out, I like it better! I went between 11 and 2 and tried the delicious all-you-can eat buffet. The ambiance was incredible, the inside of the restaurant appearing culturally accurate and the food tasting delicious. This experience has encouraged me to continue to try new things in the future and have fun with what I eat!",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2568.0,"18,4,7,15","<p>During my experience as a ""Zero Waste Ambassador,"" I had an opportunity to explore my passion for environmental sustainability by promoting and educating people about the importance of living a greener and less wasteful lifestyle. During Penn State football games, I volunteered at the Beaver Stadium suites to inform people about Penn State's sustainability efforts during game days. Our goal for this initiative was to decrease the amount of waste produced by reminding people to reduce and reuse their cutlery as much as possible and to recycle appropriately. By working together, we sparked a broader conversation which persuaded people to become more self-aware of the waste produced.&nbsp;</p>",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17,2568.0,"10,18,7,2","<p>I had a chance to volunteer at Penn&rsquo;s Valley Elementary School and collaborate with KPMG and Beta Alpha Psi to improve the quality of education for children in low-income families, through its partnership with the national nonprofit organization, First Book. Moreover, I got a better understanding of KPMG's mission to incorporate philanthropic services into their business models. This opportunity brought to life the many ways in which communities and businesses can work together for the betterment of society.</p>",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
